reit_name,location,asset_type,cap_rate_pct,occupancy
ケネディクス・レジデンシャル・ネクスト投資法人,東京都中央区日本橋堀留町一丁目8番5号,,3.4,93.5
ケネディクス・レジデンシャル・ネクスト投資法人,東京都大田区多摩川二丁目19番4号,,3.7,100.0
ケネディクス・レジデンシャル・ネクスト投資法人,東京都渋谷区猿楽町7番1号,,3.1,95.4
ケネディクス・レジデンシャル・ネクスト投資法人,東京都渋谷区西原一丁目37番4号,,3.3,97.4
ケネディクス・レジデンシャル・ネクスト投資法人,東京都文京区湯島二丁目29番2号,,3.2,87.9
ケネディクス・レジデンシャル・ネクスト投資法人,東京都練馬区上石神井二丁目18番5号,,3.6,94.8
ケネディクス・レジデンシャル・ネクスト投資法人,東京都大田区田園調布本町40番14号,,3.9,100.0
ケネディクス・レジデンシャル・ネクスト投資法人,東京都港区赤坂六丁目13番11号,,2.9,96.5
ケネディクス・レジデンシャル・ネクスト投資法人,東京都千代田区岩本町二丁目16番12号,,3.2,93.7
ケネディクス・レジデンシャル・ネクスト投資法人,東京都新宿区築地町8番地10,,3.2,97.1
ケネディクス・レジデンシャル・ネクスト投資法人,東京都板橋区東坂下一丁目16番5号,,3.6,98.8
ケネディクス・レジデンシャル・ネクスト投資法人,東京都中央区日本橋箱崎町38番1号,,3.6,97.3
ケネディクス・レジデンシャル・ネクスト投資法人,東京都新宿区早稲田鶴巻町574番地25,,3.2,100.0
ケネディクス・レジデンシャル・ネクスト投資法人,東京都文京区千駄木三丁目43番17号,,3.3,94.9
ケネディクス・レジデンシャル・ネクスト投資法人,東京都中央区日本橋浜町三丁目33番4号,,3.3,100.0
ケネディクス・レジデンシャル・ネクスト投資法人,東京都渋谷区恵比寿西二丁目11番22号,,3.3,100.0
ケネディクス・レジデンシャル・ネクスト投資法人,東京都台東区元浅草四丁目8番10号,,3.4,97.5
ケネディクス・レジデンシャル・ネクスト投資法人,東京都文京区本駒込六丁目3番2号,,3.2,95.4
ケネディクス・レジデンシャル・ネクスト投資法人,東京都港区東麻布一丁目25番2号,,3.2,97.7
ケネディクス・レジデンシャル・ネクスト投資法人,東京都品川区戸越五丁目1番1号,,3.3,98.8
ケネディクス・レジデンシャル・ネクスト投資法人,東京都大田区南雪谷二丁目15番13号,,3.5,98.7
ケネディクス・レジデンシャル・ネクスト投資法人,東京都新宿区矢来町120番地1,,3.0,96.7
ケネディクス・レジデンシャル・ネクスト投資法人,東京都杉並区下高井戸一丁目26番14号,,3.2,97.9
ケネディクス・レジデンシャル・ネクスト投資法人,東京都港区南麻布三丁目1番7号,,3.0,100.0
ケネディクス・レジデンシャル・ネクスト投資法人,東京都千代田区神田須田町一丁目7番地,,3.2,98.0
ケネディクス・レジデンシャル・ネクスト投資法人,東京都墨田区緑四丁目24番13号,,3.3,100.0
ケネディクス・レジデンシャル・ネクスト投資法人,東京都世田谷区野毛三丁目2番11号,,3.2,100.0
ケネディクス・レジデンシャル・ネクスト投資法人,東京都江東区木場三丁目6番7号,,3.3,100.0
ケネディクス・レジデンシャル・ネクスト投資法人,東京都港区白金台四丁目8番7号,,3.1,95.9
ケネディクス・レジデンシャル・ネクスト投資法人,東京都大田区南六郷三丁目9番2号,,3.4,100.0
ケネディクス・レジデンシャル・ネクスト投資法人,東京都品川区東品川三丁目6番7号,,3.3,92.7
ケネディクス・レジデンシャル・ネクスト投資法人,東京都大田区南馬込六丁目4番4号,,3.3,98.0
ケネディクス・レジデンシャル・ネクスト投資法人,東京都台東区東浅草一丁目9番8号,,3.4,100.0
ケネディクス・レジデンシャル・ネクスト投資法人,東京都江戸川区西一之江四丁目5番2号,,3.7,100.0
ケネディクス・レジデンシャル・ネクスト投資法人,東京都杉並区阿佐谷南三丁目31番5号,,3.5,90.7
ケネディクス・レジデンシャル・ネクスト投資法人,東京都板橋区小豆沢一丁目7番13号,,3.6,100.0
ケネディクス・レジデンシャル・ネクスト投資法人,東京都世田谷区駒沢五丁目21番6号,,3.2,97.8
ケネディクス・レジデンシャル・ネクスト投資法人,東京都千代田区麹町二丁目12番地1,,3.2,100.0
ケネディクス・レジデンシャル・ネクスト投資法人,東京都世田谷区上北沢四丁目23番15号,,3.6,100.0
ケネディクス・レジデンシャル・ネクスト投資法人,東京都港区白金台四丁目7番8号,,3.2,100.0
ケネディクス・レジデンシャル・ネクスト投資法人,東京都八王子市大塚628番地3,,4.0,100.0
